date,region,market_id,campaign_id,campaign_name,channel,device,audience_segment,incentive_spend,marketing_spend,total_spend,orders_placed,orders_fulfilled,orders_unfulfilled,shoppers_active,shoppers_needed,supply_gap,gross_revenue,net_revenue,avg_order_value,new_customers,customer_ltv,customer_retention_rate,impressions,clicks,click_through_rate,conversion_rate,avg_delivery_time_min,order_cancellations,satisfaction_score
2/23/2025,Midwest,MI05,LOYALTY_Q1,Loyalty Rewards,Social,Mobile,Lapsed,9977.89,4689.72,14667.61,163,153,10,60,106,46,18332.46,3664.85,119.82,212,49042.3,0.7,57030,3347,0.0587,0.0457,31.95,3,8.5
2/23/2025,Southeast,SO05,INC_Q1_BONUS,Winter Shopper Incentive,Social,Mobile,Returning,1579.64,1054.86,2634.5,1902,1845,57,149,185,36,58146.24,55511.74,31.52,24,2908.05,0.43,84569,3154,0.0373,0.585,58.21,83,6.3
2/23/2025,Northeast,NO05,LOYALTY_Q1,Loyalty Rewards,Social,Desktop,New,5830.93,10624.12,16455.05,1326,1183,143,129,89,-40,57524.44,41069.39,48.63,393,90566.89,0.25,13975,1725,0.1234,0.6858,78.29,52,6.2
2/23/2025,Southeast,SO01,CUST_RET_Q1,Customer Retargeting,Email,Mobile,New,2952.5,1528.46,4480.96,1944,1829,115,268,390,122,156165.5,151684.54,85.38,223,60063.63,0.65,69578,9404,0.1352,0.1945,114.27,36,6.6
2/23/2025,Southeast,SO03,NEW_USER_Q1,New User Acquisition,Paid Search,Mobile,New,991.35,3954.54,4945.89,357,346,11,141,251,110,26510.04,21564.15,76.62,467,52835.74,0.65,19405,858,0.0442,0.4033,42.34,2,7.8
2/23/2025,Midwest,MI05,NEW_USER_Q1,New User Acquisition,Referral,Desktop,New,3089.99,8107.07,11197.06,491,449,42,401,461,60,48033.98,36836.92,106.98,319,37143.27,0.26,42911,1202,0.028,0.3735,33.1,13,7
2/23/2025,West,WE01,INC_Q1_BONUS,Winter Shopper Incentive,Email,Desktop,Returning,4195.34,13456.61,17651.95,664,607,57,215,206,-9,28713.46,11061.51,47.3,185,9677.46,0.39,12101,1560,0.1289,0.3891,58.08,27,6.4
2/23/2025,Midwest,MI03,INC_Q1_BONUS,Winter Shopper Incentive,Social,Mobile,Returning,5691.77,14350.03,20041.8,1548,1429,119,362,489,127,116329.89,96288.09,81.41,66,6447.38,0.2,36006,4662,0.1295,0.3065,36.95,62,8.8
2/24/2025,Southeast,SO01,LOYALTY_Q1,Loyalty Rewards,Paid Search,Desktop,New,1268.29,6996.4,8264.69,1112,954,158,171,121,-50,61280.4,53015.71,64.24,105,19667.2,0.63,46543,6555,0.1408,0.1455,87.44,38,8
2/24/2025,Northeast,NO04,LOYALTY_Q1,Loyalty Rewards,Referral,Mobile,Lapsed,9308.19,4284.99,13593.18,447,445,2,167,121,-46,41704.52,28111.34,93.72,257,47542.25,0.71,99452,2288,0.023,0.1945,53.13,7,8.3
2/24/2025,Southeast,SO01,LOYALTY_Q1,Loyalty Rewards,Email,Desktop,Lapsed,5958.58,8932.06,14890.64,343,302,41,288,286,-2,9554.27,-5336.37,31.64,91,18835.86,0.6,46033,6054,0.1315,0.0499,102.53,15,6.6
2/24/2025,Northeast,NO05,INC_Q1_BONUS,Winter Shopper Incentive,Referral,Desktop,Lapsed,4035.14,8306.38,12341.52,791,775,16,226,212,-14,69133.92,56792.4,89.21,107,22798.36,0.48,46349,3076,0.0664,0.252,76.77,21,6.4
2/24/2025,Northeast,NO02,LOYALTY_Q1,Loyalty Rewards,Referral,Desktop,Returning,2710.92,1753.63,4464.55,973,867,106,162,124,-38,24376.94,19912.39,28.12,191,25844.42,0.47,83214,10327,0.1241,0.084,108.97,17,8.6
2/24/2025,Southeast,SO05,LOYALTY_Q1,Loyalty Rewards,Referral,Desktop,New,2202.06,13475.96,15678.02,493,437,56,493,570,77,10932.66,-4745.36,25.02,401,32545.9,0.78,69685,2494,0.0358,0.1752,33.54,8,6.1
2/24/2025,West,WE05,INC_Q1_BONUS,Winter Shopper Incentive,Social,Desktop,Returning,5635.25,7414.87,13050.12,1104,989,115,424,409,-15,103694.89,90644.77,104.85,437,48096.77,0.48,92228,4239,0.046,0.2333,102.07,14,6.5
2/24/2025,Southeast,SO05,CUST_RET_Q1,Customer Retargeting,Email,Desktop,Lapsed,2476.47,5533.91,8010.38,1736,1718,18,79,67,-12,60111.84,52101.46,34.99,131,31540.23,0.6,83678,2462,0.0294,0.6978,57,34,7.8
2/24/2025,Northeast,NO03,NEW_USER_Q1,New User Acquisition,Email,Desktop,New,4447.82,6380.75,10828.57,1118,1098,20,345,323,-22,24451.02,13622.45,22.27,339,75108.27,0.22,68703,3997,0.0582,0.2747,55.34,3,7.4
2/25/2025,Midwest,MI05,LOYALTY_Q1,Loyalty Rewards,Email,Mobile,Returning,5275.45,1720.7,6996.15,1859,1833,26,452,527,75,63219.23,56223.08,34.49,181,29312.19,0.53,64734,6738,0.1041,0.272,98.55,16,8.2
2/25/2025,Southeast,SO01,CUST_RET_Q1,Customer Retargeting,Social,Desktop,Lapsed,5547.02,11087.22,16634.24,765,654,111,361,425,64,59733.06,43098.82,91.33,120,31333.22,0.65,68067,1701,0.025,0.3845,70.27,34,7.2
2/25/2025,West,WE01,INC_Q1_BONUS,Winter Shopper Incentive,Email,Desktop,Lapsed,6835.21,2955.12,9790.33,483,420,63,357,386,29,47872.43,38082.1,113.98,389,84941.3,0.78,24196,1745,0.0721,0.2407,108.13,21,6.8
2/25/2025,Northeast,NO02,LOYALTY_Q1,Loyalty Rewards,Social,Mobile,New,3860.12,5234.71,9094.83,135,119,16,135,88,-47,4128.37,-4966.46,34.69,457,31587.83,0.79,16735,361,0.0216,0.3296,73.61,6,8.1
2/25/2025,Southeast,SO05,INC_Q1_BONUS,Winter Shopper Incentive,Social,Desktop,Returning,4723.96,1379.14,6103.1,1360,1256,104,115,134,19,47949.51,41846.41,38.18,425,90575.57,0.23,15799,1184,0.0749,1.0608,42,16,7.4
2/25/2025,West,WE01,NEW_USER_Q1,New User Acquisition,Referral,Desktop,Returning,3688.98,9044.15,12733.13,1715,1566,149,114,132,18,53460.66,40727.53,34.14,31,5055.84,0.64,97612,2310,0.0237,0.6779,45.02,35,6.7
2/25/2025,Midwest,MI03,NEW_USER_Q1,New User Acquisition,Referral,Mobile,Returning,1508.24,7898.94,9407.18,771,723,48,180,178,-2,61685.43,52278.25,85.32,422,123036.81,0.68,69752,4899,0.0702,0.1476,54.72,16,8
2/25/2025,Southeast,SO01,CUST_RET_Q1,Customer Retargeting,Social,Mobile,New,6839.84,1613.86,8453.7,1729,1496,233,494,594,100,113248.22,104794.52,75.7,147,23888.39,0.4,23113,1382,0.0598,1.0825,49.16,85,8.1
2/25/2025,Northeast,NO01,INC_Q1_BONUS,Winter Shopper Incentive,Paid Search,Desktop,Returning,4585.53,14782.19,19367.72,1580,1345,235,313,326,13,31203.25,11835.53,23.2,50,6609.68,0.57,79798,6870,0.0861,0.1958,88.84,51,6.7
2/25/2025,Northeast,NO04,NEW_USER_Q1,New User Acquisition,Paid Search,Desktop,Returning,8002.74,10289.03,18291.77,1893,1878,15,440,543,103,150806,132514.23,80.3,47,12851.85,0.52,28073,3739,0.1332,0.5023,119.98,42,6.1
2/25/2025,West,WE01,CUST_RET_Q1,Customer Retargeting,Email,Mobile,New,2795.22,10410.81,13206.03,231,199,32,97,78,-19,19801.95,6595.92,99.51,189,33053.68,0.72,22061,1463,0.0663,0.136,100.5,4,7.4
2/25/2025,Southeast,SO01,NEW_USER_Q1,New User Acquisition,Social,Desktop,Lapsed,2524.08,4794.88,7318.96,1648,1568,80,94,108,14,176589.44,169270.48,112.62,157,9497.43,0.48,17488,307,0.0176,5.1075,62.43,41,8.3
2/25/2025,Northeast,NO02,CUST_RET_Q1,Customer Retargeting,Email,Desktop,Lapsed,7402.75,10820.87,18223.62,1725,1721,4,116,242,126,91541.07,73317.45,53.19,497,28981.88,0.34,99746,12212,0.1224,0.1409,68.4,80,6.4
2/25/2025,Midwest,MI02,LOYALTY_Q1,Loyalty Rewards,Referral,Desktop,Returning,1928.29,6929.34,8857.63,1362,1330,32,193,221,28,129176.66,120319.03,97.13,184,21697.95,0.41,58255,7115,0.1221,0.1869,53.34,49,7
2/26/2025,West,WE02,INC_Q1_BONUS,Winter Shopper Incentive,Paid Search,Mobile,Returning,9755.36,14943.04,24698.4,733,671,62,264,288,24,21275.2,-3423.2,31.71,85,18870.64,0.7,73592,1777,0.0241,0.3776,37.57,12,6.7
2/26/2025,Northeast,NO02,NEW_USER_Q1,New User Acquisition,Referral,Desktop,Lapsed,4283.73,2283.79,6567.52,1482,1375,107,114,240,126,42690.19,36122.67,31.05,151,18761.86,0.71,33913,1448,0.0427,0.9496,33.79,64,8.7
2/26/2025,Southeast,SO04,LOYALTY_Q1,Loyalty Rewards,Referral,Desktop,New,5495.22,8163.54,13658.76,1791,1638,153,245,359,114,178557.89,164899.13,109.01,202,57905.54,0.4,41379,2608,0.063,0.6281,30.6,10,6.9
2/26/2025,Northeast,NO04,NEW_USER_Q1,New User Acquisition,Referral,Mobile,Returning,7108.43,9550.79,16659.22,1165,1058,107,188,240,52,34436.45,17777.23,32.55,282,28960.09,0.53,76476,6822,0.0892,0.1551,113.62,5,7.1
2/26/2025,Southeast,SO04,INC_Q1_BONUS,Winter Shopper Incentive,Paid Search,Desktop,New,3723.4,8083.04,11806.44,433,372,61,397,363,-34,11395.75,-410.69,30.63,247,34254.49,0.44,15414,1129,0.0732,0.3295,118.72,5,7.2
2/26/2025,Northeast,NO03,INC_Q1_BONUS,Winter Shopper Incentive,Referral,Desktop,Returning,2352.1,8068.76,10420.86,1303,1181,122,283,258,-25,78684.51,68263.65,66.63,288,17025.2,0.23,42302,1121,0.0265,1.0535,34.06,32,8.5
2/26/2025,Midwest,MI01,NEW_USER_Q1,New User Acquisition,Social,Desktop,New,9106.75,13089.65,22196.4,185,159,26,473,523,50,15994.93,-6201.47,100.6,69,15822.03,0.7,66250,8909,0.1345,0.0178,106.07,0,6.1
2/26/2025,Southeast,SO01,LOYALTY_Q1,Loyalty Rewards,Email,Desktop,New,1202.65,3449.96,4652.61,1624,1528,96,272,302,30,183169.01,178516.4,119.88,382,96820.37,0.43,61062,9147,0.1498,0.167,86.67,40,6.6
2/26/2025,Midwest,MI03,CUST_RET_Q1,Customer Retargeting,Email,Desktop,New,2421.04,8601.3,11022.34,793,736,57,408,516,108,31506.51,20484.17,42.81,173,26002.54,0.68,81882,2354,0.0287,0.3127,37.97,28,8.8
2/27/2025,West,WE02,LOYALTY_Q1,Loyalty Rewards,Email,Desktop,Returning,4562.21,7195.64,11757.85,1375,1198,177,384,425,41,74202.88,62445.03,61.94,72,8862.9,0.47,8352,318,0.0381,3.7673,83.12,6,6.2
2/27/2025,Southeast,SO01,INC_Q1_BONUS,Winter Shopper Incentive,Email,Desktop,Returning,4428.41,1557.36,5985.77,1533,1351,182,384,377,-7,158015.11,152029.34,116.96,106,6442.15,0.31,26279,688,0.0262,1.9637,93.54,1,8.3
2/27/2025,Midwest,MI02,NEW_USER_Q1,New User Acquisition,Social,Mobile,New,9390.35,7398.84,16789.19,246,238,8,210,300,90,22892.98,6103.79,96.19,106,20363.45,0.68,82515,5321,0.0645,0.0447,109.87,0,8.4
2/27/2025,West,WE05,INC_Q1_BONUS,Winter Shopper Incentive,Social,Desktop,Lapsed,788.36,12813.38,13601.74,1539,1358,181,263,298,35,156619.11,143017.37,115.33,76,5109.63,0.49,76020,6558,0.0863,0.2071,41.31,16,6.8
2/27/2025,Midwest,MI05,INC_Q1_BONUS,Winter Shopper Incentive,Referral,Mobile,New,4865.85,7985.55,12851.4,137,130,7,74,153,79,12552.06,-299.34,96.55,35,5996.29,0.29,11976,1019,0.0851,0.1276,107.39,2,7.8
2/27/2025,Midwest,MI05,NEW_USER_Q1,New User Acquisition,Referral,Mobile,Returning,2107.43,3625.38,5732.81,892,854,38,157,131,-26,56689.36,50956.55,66.38,128,15589.27,0.4,22577,1491,0.066,0.5728,79.49,27,8
2/27/2025,Midwest,MI04,LOYALTY_Q1,Loyalty Rewards,Social,Mobile,Returning,2543.31,4806.05,7349.36,1479,1396,83,349,312,-37,46437.08,39087.72,33.26,339,77468.88,0.64,2645,86,0.0325,16.2326,60.31,56,7.7
2/27/2025,Midwest,MI01,LOYALTY_Q1,Loyalty Rewards,Paid Search,Mobile,Returning,6050.55,1679.93,7730.48,1528,1381,147,397,404,7,79370.35,71639.87,57.47,346,82073.58,0.6,31624,794,0.0251,1.7393,68.51,22,8.9
2/27/2025,Southeast,SO02,LOYALTY_Q1,Loyalty Rewards,Social,Desktop,Returning,6204.33,2405.62,8609.95,1551,1358,193,167,225,58,83859.6,75249.65,61.75,53,10025.27,0.33,1205,79,0.0656,17.1899,47.31,59,7.6
2/27/2025,Midwest,MI03,INC_Q1_BONUS,Winter Shopper Incentive,Referral,Mobile,Returning,6142.41,13086.83,19229.24,1425,1323,102,150,196,46,29897.46,10668.22,22.6,38,7143.06,0.7,99376,3632,0.0365,0.3643,60.41,37,6.6
2/27/2025,Midwest,MI01,NEW_USER_Q1,New User Acquisition,Email,Desktop,Lapsed,5375.52,6955.82,12331.34,326,318,8,458,527,69,36738.1,24406.76,115.53,376,104903.25,0.38,4323,211,0.0488,1.5071,104.87,6,6.3
2/28/2025,West,WE05,NEW_USER_Q1,New User Acquisition,Email,Mobile,Lapsed,5188.69,10831.62,16020.31,1782,1635,147,176,171,-5,59710.84,43690.53,36.52,177,27515.9,0.45,79279,8239,0.1039,0.1984,53.24,60,6.9
2/28/2025,West,WE01,CUST_RET_Q1,Customer Retargeting,Paid Search,Mobile,Returning,3115.24,3186.89,6302.13,1187,1153,34,242,334,92,46600.4,40298.27,40.42,415,67974.09,0.6,60821,2053,0.0338,0.5616,31.72,47,6.1
2/28/2025,West,WE05,LOYALTY_Q1,Loyalty Rewards,Email,Desktop,Returning,7014.16,13742.98,20757.14,1279,1180,99,143,105,-38,41735.54,20978.4,35.37,302,78051.29,0.59,24989,2290,0.0916,0.5153,83.36,39,7.8
2/28/2025,Southeast,SO01,CUST_RET_Q1,Customer Retargeting,Social,Desktop,Lapsed,1543.7,13371.58,14915.28,1394,1226,168,493,464,-29,33381.15,18465.87,27.23,483,62319.23,0.23,46156,2790,0.0604,0.4394,37.84,40,6.2
2/28/2025,West,WE05,LOYALTY_Q1,Loyalty Rewards,Paid Search,Desktop,New,5432.47,4281.18,9713.65,1565,1376,189,158,298,140,161884.98,152171.33,117.65,34,4433.03,0.22,94220,10207,0.1083,0.1348,89.3,63,6.1
2/28/2025,Southeast,SO03,CUST_RET_Q1,Customer Retargeting,Email,Mobile,Lapsed,6750.52,12534.55,19285.07,969,939,30,239,363,124,105605.44,86320.37,112.47,366,75213.84,0.52,48307,1341,0.0278,0.7002,83.32,17,7.1
2/28/2025,Midwest,MI01,INC_Q1_BONUS,Winter Shopper Incentive,Paid Search,Desktop,New,3936.82,1144.84,5081.66,520,482,38,397,512,115,56290.97,51209.31,116.79,346,70786.96,0.27,88616,6792,0.0766,0.071,92.03,24,8.2
2/28/2025,Midwest,MI02,CUST_RET_Q1,Customer Retargeting,Email,Mobile,New,1129.76,6135.28,7265.04,1188,1126,62,331,461,130,102933.64,95668.6,91.42,288,73675.34,0.73,75968,5099,0.0671,0.2208,91.87,40,7.5
2/28/2025,Midwest,MI04,INC_Q1_BONUS,Winter Shopper Incentive,Referral,Mobile,Lapsed,1749.49,10467.35,12216.84,872,871,1,105,129,24,43318.64,31101.8,49.73,484,82121.1,0.44,90905,5647,0.0621,0.1542,58.64,12,8
2/28/2025,Northeast,NO04,CUST_RET_Q1,Customer Retargeting,Social,Desktop,Lapsed,1186.6,11424.97,12611.57,1176,1028,148,440,526,86,29810.52,17198.95,29,410,102315.89,0.57,26433,1645,0.0622,0.6249,109.98,8,8.7
2/28/2025,West,WE02,LOYALTY_Q1,Loyalty Rewards,Social,Desktop,New,3736.43,6448.25,10184.68,754,747,7,246,334,88,52245.52,42060.84,69.94,160,38299.05,0.36,32957,4838,0.1468,0.1544,101.69,15,6
2/28/2025,Midwest,MI05,NEW_USER_Q1,New User Acquisition,Paid Search,Desktop,Lapsed,4323.09,3631.77,7954.86,1626,1586,40,348,432,84,93627.91,85673.05,59.03,451,104920.65,0.78,70253,6770,0.0964,0.2343,100.14,27,6.2
2/28/2025,Northeast,NO04,NEW_USER_Q1,New User Acquisition,Referral,Desktop,Returning,3211.75,9610.72,12822.47,166,163,3,382,468,86,17400.47,4578,106.75,81,5272.41,0.68,99994,10808,0.1081,0.0151,32.06,3,8.1
3/1/2025,West,WE05,LOYALTY_Q1,Loyalty Rewards,Referral,Desktop,New,9263.74,10901.34,20165.08,1229,1186,43,336,407,71,31894.09,11729.01,26.89,60,14046.66,0.76,4797,659,0.1374,1.7997,41.05,36,9
3/1/2025,Midwest,MI02,NEW_USER_Q1,New User Acquisition,Referral,Mobile,New,5604.73,3687.38,9292.11,1943,1833,110,230,289,59,93426.49,84134.38,50.97,371,62728.9,0.6,30087,1556,0.0517,1.178,86.29,84,7.1
3/1/2025,West,WE02,CUST_RET_Q1,Customer Retargeting,Referral,Mobile,Returning,7153.3,11624.15,18777.45,881,825,56,338,440,102,32312.88,13535.43,39.17,288,51373.29,0.77,60789,5112,0.0841,0.1614,82.6,38,7
3/1/2025,Northeast,NO01,NEW_USER_Q1,New User Acquisition,Social,Mobile,Lapsed,3326.92,12050.07,15376.99,1301,1135,166,219,183,-36,110173.54,94796.55,97.07,148,20815.58,0.24,1636,239,0.1461,4.749,84.61,64,7
3/1/2025,West,WE04,INC_Q1_BONUS,Winter Shopper Incentive,Social,Mobile,Lapsed,2769.59,1585.5,4355.09,1939,1811,128,349,445,96,152829.19,148474.1,84.39,64,16994.45,0.73,64197,4489,0.0699,0.4034,109.22,31,7.2
3/1/2025,Southeast,SO05,NEW_USER_Q1,New User Acquisition,Social,Desktop,New,797.93,3383.77,4181.7,1225,1116,109,144,283,139,67759.54,63577.84,60.72,134,34643.53,0.67,90001,7164,0.0796,0.1558,42.13,32,7.9
3/1/2025,West,WE03,LOYALTY_Q1,Loyalty Rewards,Email,Mobile,New,3261.11,5164.9,8426.01,441,422,19,353,420,67,14713.98,6287.97,34.87,121,11228.34,0.26,87959,5557,0.0632,0.0759,72.83,14,7.8
3/1/2025,Midwest,MI05,LOYALTY_Q1,Loyalty Rewards,Paid Search,Mobile,Lapsed,9615.94,9289.73,18905.67,1439,1245,194,252,314,62,120426.15,101520.48,96.73,394,51288.88,0.6,52222,4138,0.0792,0.3009,49.01,54,7.3
3/1/2025,Southeast,SO01,LOYALTY_Q1,Loyalty Rewards,Paid Search,Mobile,Returning,3836.56,12721.36,16557.92,1363,1352,11,216,263,47,35680.81,19122.89,26.39,252,36061.24,0.67,44201,5247,0.1187,0.2577,58.91,24,6.4
3/1/2025,West,WE02,CUST_RET_Q1,Customer Retargeting,Paid Search,Mobile,Returning,6595.17,10009.76,16604.93,1199,1099,100,439,453,14,107224.44,90619.51,97.57,65,15314.33,0.77,9382,306,0.0326,3.5915,57.89,30,8
3/1/2025,Midwest,MI05,LOYALTY_Q1,Loyalty Rewards,Email,Desktop,Lapsed,7072.28,2702.65,9774.93,635,602,33,278,240,-38,17816.54,8041.61,29.6,243,54780.16,0.65,11965,500,0.0418,1.204,39.17,13,8.8
3/1/2025,Northeast,NO02,CUST_RET_Q1,Customer Retargeting,Email,Mobile,Lapsed,1978.11,14440.18,16418.29,624,568,56,312,365,53,66308.41,49890.12,116.74,329,41727.5,0.76,87936,7539,0.0857,0.0753,110.31,2,6.7
3/1/2025,Northeast,NO04,LOYALTY_Q1,Loyalty Rewards,Referral,Mobile,Returning,8325.48,3960.61,12286.09,1789,1656,133,395,494,99,137478.73,125192.64,83.02,78,22064.17,0.47,77084,9516,0.1234,0.174,68.49,76,8.1
3/2/2025,Midwest,MI01,NEW_USER_Q1,New User Acquisition,Social,Mobile,Lapsed,5452.36,2213.87,7666.23,1715,1682,33,313,411,98,161309.83,153643.6,95.9,494,110196.16,0.71,16896,2305,0.1364,0.7297,88.2,58,9
3/2/2025,West,WE05,NEW_USER_Q1,New User Acquisition,Social,Mobile,Returning,5166.27,14948.7,20114.97,102,99,3,318,387,69,9383.93,-10731.04,94.79,98,19427.03,0.55,18674,2480,0.1328,0.0399,53.9,3,7.4
3/2/2025,West,WE05,CUST_RET_Q1,Customer Retargeting,Referral,Mobile,New,7291.78,8878.5,16170.28,591,544,47,121,130,9,20972.59,4802.31,38.55,154,11209.83,0.29,83970,10770,0.1283,0.0505,98.49,2,8.4
3/2/2025,West,WE03,INC_Q1_BONUS,Winter Shopper Incentive,Email,Desktop,Returning,5030.01,10628.11,15658.12,782,766,16,443,434,-9,63772.88,48114.76,83.25,286,39948.16,0.68,53887,6069,0.1126,0.1262,77.57,29,6
3/2/2025,Northeast,NO02,INC_Q1_BONUS,Winter Shopper Incentive,Email,Desktop,New,6019.64,6964.99,12984.63,413,399,14,478,489,11,40019.78,27035.15,100.3,323,77399.03,0.21,90791,9973,0.1098,0.04,64.8,8,7
3/2/2025,Midwest,MI02,CUST_RET_Q1,Customer Retargeting,Social,Mobile,New,7099.09,4062.02,11161.11,967,941,26,123,253,130,95505.83,84344.72,101.49,397,65656.15,0.79,26939,3187,0.1183,0.2953,97.31,32,7.3
3/2/2025,Southeast,SO04,NEW_USER_Q1,New User Acquisition,Email,Desktop,New,6985.2,4298.72,11283.92,926,899,27,325,386,61,46111.47,34827.55,51.29,68,17055.16,0.79,3716,423,0.1138,2.1253,91,3,7.9
3/2/2025,Midwest,MI02,CUST_RET_Q1,Customer Retargeting,Paid Search,Mobile,New,1504.16,10717.01,12221.17,1741,1645,96,476,551,75,132286.61,120065.44,80.42,322,37273.58,0.3,21125,1402,0.0664,1.1733,82.99,8,8.1
3/2/2025,West,WE02,NEW_USER_Q1,New User Acquisition,Paid Search,Mobile,New,9414.6,9937.2,19351.8,265,264,1,241,331,90,24553.98,5202.18,93.01,361,47447.77,0.55,45261,1938,0.0428,0.1362,47.35,1,7
3/2/2025,West,WE05,INC_Q1_BONUS,Winter Shopper Incentive,Paid Search,Desktop,Returning,7164.85,11060.42,18225.27,440,438,2,353,444,91,30132.54,11907.27,68.8,106,22209.9,0.55,49776,2166,0.0435,0.2022,108.07,8,8.8
3/3/2025,Southeast,SO03,LOYALTY_Q1,Loyalty Rewards,Social,Mobile,Lapsed,8501.98,1722.9,10224.88,642,585,57,85,186,101,18254.28,8029.4,31.2,331,64213.87,0.75,88886,11056,0.1244,0.0529,53.21,1,7.7
3/3/2025,Northeast,NO03,LOYALTY_Q1,Loyalty Rewards,Social,Mobile,Lapsed,5101.79,10251.48,15353.27,307,286,21,363,334,-29,18656.3,3303.03,65.23,12,722.26,0.3,37877,811,0.0214,0.3527,35.43,6,8
3/3/2025,Northeast,NO01,LOYALTY_Q1,Loyalty Rewards,Paid Search,Mobile,Lapsed,5492.29,7742.89,13235.18,554,531,23,135,217,82,11205.76,-2029.42,21.1,395,32963.12,0.45,74294,6797,0.0915,0.0781,91.29,23,7.6
3/3/2025,Midwest,MI05,LOYALTY_Q1,Loyalty Rewards,Paid Search,Mobile,New,1082.64,6070.47,7153.11,1948,1940,8,440,492,52,97814.55,90661.44,50.42,326,51954.78,0.73,91453,10252,0.1121,0.1892,117.02,37,8.2
3/3/2025,West,WE01,NEW_USER_Q1,New User Acquisition,Social,Desktop,New,7235.16,13685.41,20920.57,774,753,21,442,521,79,20336.17,-584.4,27.01,306,65633.14,0.64,29718,4161,0.14,0.181,74.71,4,7.3
3/3/2025,Midwest,MI03,INC_Q1_BONUS,Winter Shopper Incentive,Referral,Desktop,Returning,1103.59,6547.46,7651.05,364,347,17,460,547,87,37315.38,29664.33,107.54,134,30268.2,0.59,30317,2642,0.0871,0.1313,93.78,5,6.9
3/3/2025,Southeast,SO05,NEW_USER_Q1,New User Acquisition,Referral,Desktop,Lapsed,2981.4,8166.63,11148.03,1702,1608,94,95,125,30,121573.23,110425.2,75.61,231,52230.46,0.5,21557,977,0.0453,1.6459,90.21,69,8.7
3/3/2025,Northeast,NO04,CUST_RET_Q1,Customer Retargeting,Social,Mobile,Lapsed,6451.41,8533.11,14984.52,1044,902,142,480,520,40,85667.71,70683.19,94.98,379,91156.29,0.78,84533,5024,0.0594,0.1795,115.52,3,6
3/3/2025,Southeast,SO03,CUST_RET_Q1,Customer Retargeting,Paid Search,Desktop,Returning,5354.58,3151.44,8506.02,1538,1335,203,269,219,-50,137006.94,128500.92,102.63,238,53250.43,0.39,63286,4778,0.0755,0.2794,81.08,49,6.9
3/3/2025,West,WE05,NEW_USER_Q1,New User Acquisition,Social,Mobile,Lapsed,966.06,2519.39,3485.45,1100,1058,42,437,531,94,99081.09,95595.64,93.65,222,62945.13,0.33,87677,1463,0.0167,0.7232,52.18,49,7.9
3/4/2025,Southeast,SO02,NEW_USER_Q1,New User Acquisition,Referral,Mobile,Lapsed,6386.09,10102.82,16488.91,566,513,53,54,165,111,33847.76,17358.85,65.98,139,23789.91,0.65,93062,9986,0.1073,0.0514,118.53,18,6.5
3/4/2025,Midwest,MI04,NEW_USER_Q1,New User Acquisition,Referral,Desktop,Lapsed,8785.29,8627.87,17413.16,1191,1147,44,263,355,92,46439.88,29026.72,40.49,222,47709.43,0.3,1781,77,0.0432,14.8961,70.61,57,8.3
3/4/2025,Southeast,SO05,CUST_RET_Q1,Customer Retargeting,Paid Search,Desktop,Returning,3764.8,4954.03,8718.83,1677,1550,127,311,427,116,132800.92,124082.09,85.68,98,14635.84,0.26,7852,1138,0.1449,1.362,48.34,73,6.3
3/4/2025,Southeast,SO05,NEW_USER_Q1,New User Acquisition,Social,Desktop,New,7579.21,2070.16,9649.37,710,640,70,57,196,139,64365.73,54716.36,100.57,26,4922.52,0.29,79672,4793,0.0602,0.1335,112.16,34,6.7
3/4/2025,Midwest,MI02,INC_Q1_BONUS,Winter Shopper Incentive,Social,Desktop,New,5337,1345.38,6682.38,1843,1839,4,148,247,99,171507.48,164825.1,93.26,323,33275.56,0.34,18397,291,0.0158,6.3196,48.61,42,7.1
3/4/2025,Midwest,MI02,INC_Q1_BONUS,Winter Shopper Incentive,Social,Mobile,Lapsed,1616.27,4527.98,6144.25,576,567,9,345,471,126,42564.15,36419.9,75.07,352,49810.49,0.68,6752,516,0.0764,1.0988,53.26,27,7.6
3/4/2025,Southeast,SO02,LOYALTY_Q1,Loyalty Rewards,Paid Search,Mobile,Lapsed,5910.08,13055.59,18965.67,411,386,25,146,292,146,41189.29,22223.62,106.71,134,29103.23,0.53,34697,5066,0.146,0.0762,54.86,5,7.7
3/4/2025,Midwest,MI02,CUST_RET_Q1,Customer Retargeting,Social,Mobile,Returning,8202.87,14733.81,22936.68,1203,1025,178,301,262,-39,59394.79,36458.11,57.95,221,16913.43,0.61,71382,3662,0.0513,0.2799,96.01,57,8.4
3/4/2025,Northeast,NO03,LOYALTY_Q1,Loyalty Rewards,Email,Desktop,Lapsed,8867.11,11607.21,20474.32,562,544,18,73,190,117,41580.05,21105.73,76.43,468,116089.39,0.65,99560,1202,0.0121,0.4526,102.82,12,7.8
3/4/2025,Midwest,MI03,INC_Q1_BONUS,Winter Shopper Incentive,Email,Mobile,New,7873.32,8491.03,16364.35,1347,1285,62,327,458,131,97802.65,81438.3,76.11,224,27970.14,0.79,32952,2225,0.0675,0.5775,98.71,51,7.3
3/4/2025,Northeast,NO02,INC_Q1_BONUS,Winter Shopper Incentive,Social,Mobile,Returning,2608.2,10436.32,13044.52,1616,1488,128,353,317,-36,112712.21,99667.69,75.75,299,28798.8,0.41,10963,1096,0.1,1.3577,76.78,77,8.9
